year,plant,region_province,type,month_01,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12, percentage_per_ton 
2560,ลำไย, เชียงราย ,ปริมาณ, -   , -   , -   , -   , -   , -   ," 3,717 "," 45,631 "," 11,473 "," 1,095 "," 1,045 ", 354 ," 63,315 "
2560,ลำไย, พะเยา ,ร้อยละ, 1.15 , -   , -   , -   , -   , -   , 19.77 , 72.54 , 3.04 , -   , 3.10 , 0.40 , 100.00 
2560,ลำไย, พะเยา ,ปริมาณ, 360 , -   , -   , -   , -   , -   ," 6,197 "," 22,739 ", 953 , -   , 972 , 126 ," 31,347 "
2560,ลำไย, ลำปาง ,ร้อยละ, 6.23 , -   , -   , -   , -   , -   , 20.25 , 73.52 , -   , -   , -   , -   , 100.00 
2560,ลำไย, ลำปาง ,ปริมาณ, 339 , -   , -   , -   , -   , -   ," 1,103 "," 4,003 ", -   , -   , -   , -   ," 5,445 "
2560,ลำไย, ลำพูน ,ร้อยละ, 14.12 , 8.87 , 3.13 , 3.09 , 2.56 , 2.90 , 22.18 , 28.43 , 2.53 , 0.54 , 3.01 , 8.64 , 100.00 
2560,ลำไย, ลำพูน ,ปริมาณ," 32,243 "," 20,255 "," 7,147 "," 7,056 "," 5,846 "," 6,622 "," 50,649 "," 64,921 "," 5,777 "," 1,233 "," 6,873 "," 19,730 "," 228,352 "
2560,ลำไย, เชียงใหม่ ,ร้อยละ, 8.73 , 7.02 , 4.78 , 2.60 , 2.14 , 1.02 , 13.59 , 31.39 , 6.75 , 5.50 , 6.03 , 10.45 , 100.00 
2560,ลำไย, เชียงใหม่ ,ปริมาณ," 22,193 "," 17,846 "," 12,152 "," 6,610 "," 5,440 "," 2,593 "," 34,548 "," 79,800 "," 17,160 "," 13,982 "," 15,329 "," 26,566 "," 254,219 "
2560,ลำไย, แม่ฮ่องสอน ,ร้อยละ, -   , -   , -   , -   , -   , -   , 18.66 , 78.97 , 2.37 , -   , -   , -   , 100.00 
2560,ลำไย, แม่ฮ่องสอน ,ปริมาณ, -   , -   , -   , -   , -   , -   , 101 , 429 , 13 , -   , -   , -   , 543 
2560,ลำไย, ตาก ,ร้อยละ, 27.08 , 15.07 , 8.75 , 8.00 , 7.78 , 0.57 , 3.01 , 1.28 , -   , -   , 7.42 , 21.04 , 100.00 
2560,ลำไย, ตาก ,ปริมาณ," 3,103 "," 1,727 "," 1,003 ", 917 , 892 , 65 , 345 , 147 , -   , -   , 850 ," 2,410 "," 11,459 "
2560,ลำไย, กำแพงเพชร ,ร้อยละ, 19.61 , 80.39 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 100.00 
2560,ลำไย, กำแพงเพชร ,ปริมาณ, 558 ," 2,290 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 2,848 "
2560,ลำไย, สุโขทัย ,ร้อยละ, -   , -   , -   , -   , 26.56 , 17.70 , 44.51 , 11.23 , -   , -   , -   , -   , 100.00 
2560,ลำไย, สุโขทัย ,ปริมาณ, -   , -   , -   , -   , 152 , 101 , 255 , 64 , -   , -   , -   , -   , 572 
2560,ลำไย, แพร่ ,ร้อยละ, -   , -   , -   , -   , -   , -   , 35.00 , 64.23 , 0.77 , -   , -   , -   , 100.00 
2560,ลำไย, แพร่ ,ปริมาณ, -   , -   , -   , -   , -   , -   , 497 , 912 , 11 , -   , -   , -   ," 1,420 "
2560,ลำไย, น่าน ,ร้อยละ, -   , -   , -   , -   , -   , -   , 7.87 , 79.57 , 12.56 , -   , -   , -   , 100.00 
2560,ลำไย, น่าน ,ปริมาณ, -   , -   , -   , -   , -   , -   ," 1,911 "," 19,319 "," 3,049 ", -   , -   , -   ," 24,279 "
2560,ลำไย, อุตรดิตถ์ ,ร้อยละ, -   , -   , -   , -   , -   , 0.91 , 37.20 , 42.25 , 8.15 , -   , -   , 11.49 , 100.00 
2560,ลำไย, อุตรดิตถ์ ,ปริมาณ, -   , -   , -   , -   , -   , 6 , 247 , 280 , 54 , -   , -   , 76 , 663 
2560,ลำไย, พิษณุโลก ,ร้อยละ, 0.27 , -   , -   , 0.11 , 0.16 , 2.05 , 7.86 , 13.58 , 3.19 , 0.11 , 13.27 , 59.40 , 100.00 
2560,ลำไย, พิษณุโลก ,ปริมาณ, 4 , -   , -   , 1 , 2 , 27 , 102 , 176 , 41 , 1 , 172 , 771 ," 1,297 "
2560,ลำไย, เลย ,ร้อยละ, -   , -   , -   , 0.47 , 0.65 , 24.65 , 34.11 , 39.14 , 0.98 , -   , -   , -   , 100.00 
2560,ลำไย, เลย ,ปริมาณ, -   , -   , -   , 65 , 89 ," 3,394 "," 4,696 "," 5,389 ", 135 , -   , -   , -   ," 13,768 "
2560,ลำไย, หนองบัวลำภู ,ร้อยละ, -   , -   , -   , -   , -   , 0.76 , 36.49 , 62.37 , 0.38 , -   , -   , -   , 100.00 
2560,ลำไย, หนองบัวลำภู ,ปริมาณ, -   , -   , -   , -   , -   , 5 , 218 , 372 , 2 , -   , -   , -   , 597 
2560,ลำไย, อุดรธานี ,ร้อยละ, -   , -   , -   , -   , -   , -   , 79.48 , 20.52 , -   , -   , -   , -   , 100.00 
2560,ลำไย, อุดรธานี ,ปริมาณ, -   , -   , -   , -   , -   , -   , 213 , 55 , -   , -   , -   , -   , 268 
2560,ลำไย, หนองคาย ,ร้อยละ, -   , -   , -   , -   , -   , -   , 45.99 , 9.97 , 3.57 , 4.76 , 35.71 , -   , 100.00 
2560,ลำไย, หนองคาย ,ปริมาณ, -   , -   , -   , -   , -   , -   , 199 , 43 , 15 , 21 , 154 , -   , 432 
2560,ลำไย, บึงกาฬ ,ร้อยละ, -   , 47.19 , -   , -   , -   , -   , 52.81 , -   , -   , -   , -   , -   , 100.00 
2560,ลำไย, บึงกาฬ ,ปริมาณ, -   , 15 , -   , -   , -   , -   , 16 , -   , -   , -   , -   , -   , 31 
2560,ลำไย, ยโสธร ,ร้อยละ, -   , -   , -   , -   , -   , 4.08 , 81.65 , 10.76 , -   , -   , 3.51 , -   , 100.00 
2560,ลำไย, ยโสธร ,ปริมาณ, -   , -   , -   , -   , -   , 4 , 83 , 11 , -   , -   , 4 , -   , 102 
2560,ลำไย, อุบลราชธานี ,ร้อยละ, 44.16 , -   , 3.39 , 1.15 , 1.32 , 31.83 , 9.89 , 8.01 , 0.25 , -   , -   , -   , 100.00 
2560,ลำไย, อุบลราชธานี ,ปริมาณ, 207 , -   , 16 , 5 , 6 , 150 , 46 , 37 , 1 , -   , -   , -   , 468 
2560,ลำไย, ศรีสะเกษ ,ร้อยละ, -   , -   , -   , -   , 13.19 , 63.08 , 23.56 , 0.17 , -   , -   , -   , -   , 100.00 
2560,ลำไย, ศรีสะเกษ ,ปริมาณ, -   , -   , -   , -   , 65 , 313 , 117 , 1 , -   , -   , -   , -   , 496 
2560,ลำไย, ชัยภูมิ ,ร้อยละ, -   , -   , -   , 8.65 , 8.65 , 0.61 , 8.49 , 9.57 , 7.93 , 1.83 , -   , 54.27 , 100.00 
2560,ลำไย, ชัยภูมิ ,ปริมาณ, -   , -   , -   , 69 , 69 , 5 , 68 , 77 , 64 , 15 , -   , 435 , 802 
2560,ลำไย, นครราชสีมา ,ร้อยละ, -   , -   , 0.26 , 0.26 , -   , -   , 65.90 , 19.78 , 12.96 , -   , -   , 0.84 , 100.00 
2560,ลำไย, นครราชสีมา ,ปริมาณ, -   , -   , 2 , 2 , -   , -   , 394 , 119 , 78 , -   , -   , 5 , 600 
2560,ลำไย, สุพรรณบุรี ,ร้อยละ, -   , -   , -   , 0.37 , -   , -   , 32.20 , 40.45 , 15.44 , 5.45 , 4.41 , 1.68 , 100.00 
2560,ลำไย, สุพรรณบุรี ,ปริมาณ, -   , -   , -   , 2 , -   , -   , 133 , 167 , 64 , 23 , 18 , 7 , 414 
2560,ลำไย, ฉะเชิงเทรา ,ร้อยละ, 81.20 , -   , -   , -   , -   , -   , -   , -   , 0.30 , -   , 4.62 , 13.88 , 100.00 
2560,ลำไย, ฉะเชิงเทรา ,ปริมาณ, 482 , -   , -   , -   , -   , -   , -   , -   , 2 , -   , 27 , 82 , 593 
2560,ลำไย, สระแก้ว ,ร้อยละ, 10.41 , 2.05 , 11.02 , -   , -   , -   , -   , 1.08 , 2.76 , 19.06 , 15.81 , 37.81 , 100.00 
2560,ลำไย, สระแก้ว ,ปริมาณ," 3,885 ", 765 ," 4,112 ", -   , -   , -   , -   , 403 ," 1,030 "," 7,113 "," 5,900 "," 14,110 "," 37,318 "
2560,ลำไย, จันทบุรี ,ร้อยละ, 22.80 , 3.90 , 9.36 , 3.18 , -   , -   , -   , -   , 4.21 , 12.34 , 26.16 , 18.05 , 100.00 
2560,ลำไย, จันทบุรี ,ปริมาณ," 78,516 "," 13,430 "," 32,233 "," 10,951 ", -   , -   , -   , -   ," 14,498 "," 42,495 "," 90,088 "," 62,159 "," 344,370 "
2560,ลำไย, ตราด ,ร้อยละ, -   , 16.67 , 19.79 , 9.11 , 14.84 , -   , -   , -   , -   , 39.59 , -   , -   , 100.00 
2560,ลำไย, ตราด ,ปริมาณ, -   , 534 , 634 , 292 , 475 , -   , -   , -   , -   ," 1,267 ", -   , -   ," 3,202 "
2560,ลำไย, ระยอง ,ร้อยละ, 45.74 , 24.09 , 7.55 , -   , -   , -   , -   , -   , -   , 19.87 , -   , 2.75 , 100.00 
2560,ลำไย, ระยอง ,ปริมาณ, 724 , 382 , 120 , -   , -   , -   , -   , -   , -   , 315 , -   , 44 ," 1,585 "
2560,ลำไย, ชลบุรี ,ร้อยละ, 6.68 , 47.34 , 16.17 , 0.33 , -   , -   , -   , -   , -   , -   , 29.32 , 0.16 , 100.00 
2560,ลำไย, ชลบุรี ,ปริมาณ, 22 , 156 , 54 , 1 , -   , -   , -   , -   , -   , -   , 97 , 1 , 331 
2560,ลำไย, สมุทรสาคร ,ร้อยละ, 31.78 , 48.07 , 10.00 , 1.39 , 7.87 , 0.52 , -   , 0.37 , -   , -   , -   , -   , 100.00 
2560,ลำไย, สมุทรสาคร ,ปริมาณ, 903 ," 1,365 ", 284 , 39 , 224 , 15 , -   , 11 , -   , -   , -   , -   ," 2,841 "
2560,ลำไย, นครปฐม ,ร้อยละ, 88.09 , -   , -   , -   , 10.71 , 0.37 , -   , -   , -   , 0.83 , -   , -   , 100.00 
2560,ลำไย, นครปฐม ,ปริมาณ," 1,246 ", -   , -   , -   , 151 , 5 , -   , -   , -   , 12 , -   , -   ," 1,414 "
2560,ลำไย, ราชบุรี ,ร้อยละ, 6.00 , 4.37 , 21.29 , 23.05 , 4.72 , 2.90 , 22.36 , 2.59 , 1.14 , 1.18 , 10.24 , 0.16 , 100.00 
2560,ลำไย, นครปฐม ,ปริมาณ, 223 , 163 , 791 , 857 , 176 , 108 , 832 , 96 , 42 , 44 , 381 , 6 ," 3,719 "
2560,ลำไย, ประจวบคีรีขันธ์ ,ร้อยละ, 66.01 , -   , -   , -   , -   , -   , 5.11 , 2.48 , -   , -   , -   , 26.40 , 100.00 
2560,ลำไย, นครปฐม ,ปริมาณ, 86 , -   , -   , -   , -   , -   , 7 , 3 , -   , -   , -   , 34 , 130 
2560,มังคุด, รวมทั้งประเทศ , ร้อยละ , -   , -   , 0.06 , 2.79 , 16.05 , 22.54 , 14.62 , 16.36 , 24.40 , 2.29 , 0.21 , 0.68 , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , 66 ," 3,224 "," 18,531 "," 26,027 "," 16,876 "," 18,884 "," 28,172 "," 2,648 ", 239 , 784 ," 115,451 "
2560,มังคุด, ภาคเหนือ, ร้อยละ , -   , -   , -   , -   , -   , -   , -   , 46.87 , 53.13 , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , -   , 45 , 51 , -   , -   , -   , 96 
2560,มังคุด, ภาคกลาง , ร้อยละ , -   , -   , 0.11 , 5.36 , 30.74 , 39.74 , 18.73 , 4.93 , 0.39 , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , 66 ," 3,224 "," 18,496 "," 23,917 "," 11,272 "," 2,969 ", 231 , -   , -   , -   ," 60,175 "
2560,มังคุด, ภาคใต้ , ร้อยละ , -   , -   , -   , -   , 0.07 , 3.82 , 10.16 , 28.76 , 50.54 , 4.80 , 0.43 , 1.42 , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , 35 ," 2,110 "," 5,604 "," 15,870 "," 27,890 "," 2,648 ", 239 , 784 ," 55,180 "
2560,มังคุด, เชียงราย, ร้อยละ , -   , -   , -   , -   , -   , -   , -   , 46.87 , 53.13 , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , -   , 45 , 51 , -   , -   , -   , 96 
2560,มังคุด, นนทบุรี , ร้อยละ , -   , -   , -   , -   , 33.33 , 66.67 , -   , -   , -   , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , 5 , 10 , -   , -   , -   , -   , -   , -   , 15 
2560,มังคุด, นครนายก, ร้อยละ , -   , -   , -   , 4.69 , 33.94 , 55.59 , 5.78 , -   , -   , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , 13 , 94 , 154 , 16 , -   , -   , -   , -   , -   , 277 
2560,มังคุด, ปราจีนบุรี , ร้อยละ , -   , -   , -   , 9.81 , 39.82 , 46.85 , 3.52 , -   , -   , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , 67 , 272 , 320 , 24 , -   , -   , -   , -   , -   , 683 
2560,มังคุด, จันทบุรี , ร้อยละ , -   , -   , 0.12 , 3.24 , 16.81 , 44.82 , 34.65 , 0.36 , -   , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , 19 , 547 ," 2,840 "," 7,571 "," 5,853 ", 61 , -   , -   , -   , -   ," 16,891 "
2560,มังคุด, ตราด , ร้อยละ , -   , -   , 0.15 , 7.89 , 38.38 , 45.44 , 8.14 , -   , -   , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , 37 ," 1,941 "," 9,443 "," 11,179 "," 2,003 ", -   , -   , -   , -   , -   ," 24,603 "
2560,มังคุด, ระยอง , ร้อยละ , -   , -   , 0.06 , 3.64 , 34.60 , 26.90 , 18.40 , 16.40 , -   , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , 10 , 610 ," 5,801 "," 4,510 "," 3,085 "," 2,750 ", -   , -   , -   , -   ," 16,766 "
2560,มังคุด, ชลบุรี , ร้อยละ , -   , -   , -   , 16.37 , 14.59 , 18.86 , 50.18 , -   , -   , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , 46 , 41 , 53 , 141 , -   , -   , -   , -   , -   , 281 
2560,มังคุด, ประจวบคีรีขันธ์ , ร้อยละ , -   , -   , -   , -   , -   , 18.21 , 22.76 , 23.98 , 35.05 , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , 120 , 150 , 158 , 231 , -   , -   , -   , 659 
2560,มังคุด, ชุมพร , ร้อยละ , -   , -   , -   , -   , -   , -   , 2.30 , 25.20 , 64.10 , 8.40 , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 320 ," 3,502 "," 8,908 "," 1,167 ", -   , -   ," 13,897 "
2560,มังคุด, ระนอง , ร้อยละ , -   , -   , -   , -   , -   , 4.53 , 32.91 , 35.50 , 22.70 , 4.36 , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , 260 ," 1,888 "," 2,036 "," 1,302 ", 250 , -   , -   ," 5,736 "
2560,มังคุด, สุราษฎร์ธานี , ร้อยละ , -   , -   , -   , -   , -   , -   , 8.61 , 27.29 , 61.29 , 2.81 , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 325 ," 1,030 "," 2,313 ", 106 , -   , -   ," 3,774 "
2560,มังคุด, พังงา , ร้อยละ , -   , -   , -   , -   , 1.01 , 20.00 , 49.99 , 22.00 , 7.00 , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , 35 , 691 ," 1,727 ", 760 , 242 , -   , -   , -   ," 3,455 "
2560,มังคุด, ภูเก็ต , ร้อยละ , -   , -   , -   , -   , -   , -   , 39.76 , 42.17 , 15.66 , 2.41 , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 33 , 35 , 13 , 2 , -   , -   , 83 
2560,มังคุด, กระบี่ , ร้อยละ , -   , -   , -   , -   , -   , 3.05 , 21.04 , 57.92 , 17.99 , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , 10 , 69 , 190 , 59 , -   , -   , -   , 328 
2560,มังคุด, ตรัง , ร้อยละ , -   , -   , -   , -   , -   , -   , 31.98 , 44.97 , 20.95 , 2.10 , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 229 , 322 , 150 , 15 , -   , -   , 716 
2560,มังคุด, นครศรีธรรมราช , ร้อยละ , -   , -   , -   , -   , -   , 4.80 , 3.70 , 28.20 , 55.80 , 3.30 , 1.00 , 3.20 , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   ," 1,149 ", 886 ," 6,750 "," 13,355 ", 790 , 239 , 766 ," 23,935 "
2560,มังคุด, พัทลุง , ร้อยละ , -   , -   , -   , -   , -   , -   , 3.44 ,30.00 , 54.75 ,8.85 , -   , 2.96 , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 21 , 183 , 334 , 54 , -   , 18 , 610 
2560,มังคุด, สงขลา , ร้อยละ , -   , -   , -   , -   , -   , -   , 0.14 , 34.37 , 50.58 , 14.91 , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 2 , 477 , 702 , 207 , -   , -   ," 1,388 "
2560,มังคุด, สตูล , ร้อยละ , -   , -   , -   , -   , -   , -   , 25.00 , 50.00 , 25.00 , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 54 , 108 , 54 , -   , -   , -   , 216 
2560,มังคุด, ปัตตานี , ร้อยละ , -   , -   , -   , -   , -   , -   , 5.02 , 51.72 , 43.26 , -   , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 32 , 330 , 276 , -   , -   , -   , 638 
2560,มังคุด, ยะลา , ร้อยละ , -   , -   , -   , -   , -   , -   , 5.35 , 34.91 , 42.76 , 16.98 , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 17 , 111 , 136 , 54 , -   , -   , 318 
2560,มังคุด, นราธิวาส , ร้อยละ , -   , -   , -   , -   , -   , -   , 1.16 , 41.86 , 53.49 , 3.49 , -   , -   , 100.00 
2560,มังคุด,,ปริมาณ, -   , -   , -   , -   , -   , -   , 1 , 36 , 46 , 3 , -   , -   , 86 
2561,ทุเรียน,รวมทั้งประเทศ,ร้อยละ, 1.14 , 1.46 , 3.95 , 17.44 , 20.97 , 14.92 , 13.17 , 17.19 , 4.76 , 1.66 , 1.96 , 1.38 , 100.00 
2561,ทุเรียน,,ปริมาณ," 8,627 "," 11,056 "," 29,975 "," 132,487 "," 159,352 "," 113,368 "," 100,090 "," 130,722 "," 36,180 "," 12,608 "," 14,865 "," 10,497 "," 759,828 "
2561,ทุเรียน,ภาคเหนือ,ร้อยละ, -   , -   , 2.02 , 2.51 , 5.40 , 29.85 , 31.25 , 20.10 , 7.99 , 0.88 , -   , -   , 100.00 
2561,ทุเรียน,,ปริมาณ, -   , -   , 706 , 878 ," 1,887 "," 10,428 "," 10,919 "," 7,019 "," 2,790 ", 309 , -   , -   ," 34,936 "
2561,ทุเรียน,ภาคตะวันออก/เหนือ,ร้อยละ, -   , -   , 0.01 , 0.05 , 4.43 , 73.75 , 18.93 , 2.83 , -   , -   , -   , -   , 100.00 
2561,ทุเรียน,,ปริมาณ, -   , -   , 0.40 , 2.20 , 198.40 ," 3,304 ", 848 , 127 , -   , -   , -   , -   ," 4,480 "
2561,ทุเรียน,ภาคกลาง,ร้อยละ, -   , 0.15 , 5.51 , 32.09 , 36.86 , 20.43 , 4.61 , 0.34 , 0.01 , -   , -   , -   , 100.00 
2561,ทุเรียน,,ปริมาณ, -   , 614 ," 22,498 "," 131,126 "," 150,567 "," 83,491 "," 18,838 "," 1,396 ", 42 , -   , -   , -   ," 408,572 "
2561,ทุเรียน,ภาคใต้,ร้อยละ, 2.77 , 3.35 , 2.17 , 0.15 , 2.15 , 5.18 , 22.28 , 39.18 , 10.69 , 3.94 , 4.77 , 3.37 , 100.00 
